,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
176,MCSSA015502,TOLUCA,MEXICO,PLSSA014893,ACATLÁN,PUEBLA,299 km,299224,4 hours 53 mins,17554
177,MCSSA015502,TOLUCA,MEXICO,PLSSA014905,TEPEXI DE RODRÍGUEZ,PUEBLA,279 km,279481,4 hours 13 mins,15192
178,MCSSA015502,TOLUCA,MEXICO,PLSSA014910,TEPEXI DE RODRÍGUEZ,PUEBLA,279 km,279481,4 hours 13 mins,15192
179,MCSSA015502,TOLUCA,MEXICO,PLSSA014922,TEHUACÁN,PUEBLA,307 km,307065,3 hours 57 mins,14246
180,MCSSA015572,TULTITLÁN,MEXICO,PLSSA006306,CUAUTLANCINGO,PUEBLA,173 km,172515,2 hours 5 mins,7525
181,MCSSA015572,TULTITLÁN,MEXICO,PLSSA014794,HUAUCHINANGO,PUEBLA,174 km,173828,2 hours 8 mins,7688
182,MCSSA015572,TULTITLÁN,MEXICO,PLSSA014806,CHIGNAHUAPAN,PUEBLA,188 km,187979,2 hours 21 mins,8432
183,MCSSA015572,TULTITLÁN,MEXICO,PLSSA014811,ZACAPOAXTLA,PUEBLA,287 km,286642,3 hours 38 mins,13075
184,MCSSA015572,TULTITLÁN,MEXICO,PLSSA014823,ZACAPOAXTLA,PUEBLA,287 km,286642,3 hours 38 mins,13075
185,MCSSA015572,TULTITLÁN,MEXICO,PLSSA014835,SAN SALVADOR EL SECO,PUEBLA,234 km,233939,2 hours 51 mins,10255
