,CLUES ORIGEN,Municipio Origen,Estado Origen,CLUES DESTINO,Municipio Destino,Estado Destino,Distancia KM,Distancia M,Tiempo Horas-Min,Tiempo Seg
171,TCSSA016692,TACOTALPA,TABASCO,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,311 km,310864,4 hours 52 mins,17494
172,TCSSA016692,TACOTALPA,TABASCO,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,194 km,194018,5 hours 9 mins,18535
173,TCSSA016692,TACOTALPA,TABASCO,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,279 km,278532,6 hours 43 mins,24183
174,TCSSA016692,TACOTALPA,TABASCO,CSSSA017365,VILLAFLORES,CHIAPAS,368 km,368387,5 hours 37 mins,20199
175,TCSSA016692,TACOTALPA,TABASCO,CSSSA017370,PICHUCALCO,CHIAPAS,42.8 km,42845,51 mins,3078
176,TCSSA016692,TACOTALPA,TABASCO,CSSSA017382,PALENQUE,CHIAPAS,137 km,136796,2 hours 14 mins,8045
177,TCSSA016692,TACOTALPA,TABASCO,CSSSA017394,TAPACHULA,CHIAPAS,629 km,629370,8 hours 59 mins,32312
178,TCSSA016692,TACOTALPA,TABASCO,CSSSA017406,TONALÁ,CHIAPAS,407 km,407200,5 hours 52 mins,21121
179,TCSSA016692,TACOTALPA,TABASCO,CSSSA017411,OCOSINGO,CHIAPAS,213 km,213203,4 hours 47 mins,17244
180,TCSSA016716,TEAPA,TABASCO,CSSSA017324,TUXTLA GUTIÉRREZ,CHIAPAS,299 km,298832,4 hours 31 mins,16235
181,TCSSA016716,TEAPA,TABASCO,CSSSA017336,TUXTLA GUTIÉRREZ,CHIAPAS,306 km,306397,4 hours 44 mins,17036
182,TCSSA016716,TEAPA,TABASCO,CSSSA017341,SAN CRISTÓBAL DE LAS CASAS,CHIAPAS,174 km,174305,4 hours 44 mins,17022
183,TCSSA016716,TEAPA,TABASCO,CSSSA017353,COMITÁN DE DOMÍNGUEZ,CHIAPAS,259 km,258820,6 hours 18 mins,22670
